RecipeID,Recipe,Recipe_category,Flavor,Yogurt_culture,Skimmed_milk,Semi_skimmed_milk,Full_fat_milk,Milk_supplier,MPC 70%,MPC 80%,Fruit_prep_40Fruit,Fruit_prep_60Fruit,Fruit_prep_supplier,Added_sugar,Aroma,Flavor_intensity ,sweetness,Fruit_intensity,Chalkiness,Color_intensity,thickness,Coating,Global Appreciation,Fat g/100g,Saturated Fatty Acids SFA g/100g,Protein g/100g,Carb (total sugars) g/100g,Calcium mg/100g,Energy kcal/100g,€/kg min,€/kg max,%Protein_cal,Source_protein,Rich_protein,Source_calcium_us,High_calcium_us,Source_calcium_eu,High_calcium_eu
REC-00396,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,65,0,0,BASF Ingredients,0,10,25,0,WACKER & Co.,0,0,3.35,4.97,3.38,1.97,2.99,4.24,3.45,3.78,0,0,3.1,19.8,143.8,91.3,0.561,1.0152,13.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00397,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,65,0,0,BASF Ingredients,0,10,25,0,WACKER & Co.,0,0,3.33,4.99,3.39,3.39,2.73,3.94,3.18,3.34,0,0,3.1,19.8,143.8,91.3,0.561,1.0152,13.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00398,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,65,0,0,BASF Ingredients,0,10,25,0,WACKER & Co.,0,0,3.46,4.93,3.36,1.76,2.89,3.89,3.24,3.93,0,0,3.1,19.8,143.8,91.3,0.561,1.0152,13.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00399,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,65,0,0,BASF Ingredients,0,10,25,0,WACKER & Co.,0,0,3.48,4.97,3.38,1.96,2.94,3.95,3.27,3.87,0,0,3.1,19.8,143.8,91.3,0.561,1.0152,13.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00400,Stirred_Plain,Plain,Plain,0.01,85,0,0,BASF Ingredients,0,10,0,5,WACKER & Co.,0,0,0.2,0.22,0.53,3.12,2.16,3.09,2.47,1.87,0,0,3.9,6.6,128.8,41.9,0.55,1.0044,37.23,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00401,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,75,0,0,BASF Ingredients,0,10,0,15,WACKER & Co.,0,0,1.69,1.07,2.44,2.25,3.05,4.26,3.45,2.89,0,0,3.5,11.1,136.2,58.1,0.627,1.1448,24.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00402,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,75,0,0,BASF Ingredients,0,10,0,15,WACKER & Co.,0,0,1.7,1.11,2.45,2.84,3.05,4.26,3.66,2.75,0,0,3.5,11.1,136.2,58.1,0.627,1.1448,24.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00403,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,75,0,0,BASF Ingredients,0,10,0,15,WACKER & Co.,0,0,1.95,1.07,2.45,3.12,2.78,4.41,3.65,2.64,0,0,3.5,11.1,136.2,58.1,0.627,1.1448,24.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00404,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,75,0,0,BASF Ingredients,0,10,0,15,WACKER & Co.,0,0,1.87,1.1,2.46,1.74,2.86,4.14,3.45,3.15,0,0,3.5,11.1,136.2,58.1,0.627,1.1448,24.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00405,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,75,0,0,BASF Ingredients,0,10,0,15,WACKER & Co.,0,0,1.65,1.15,2.45,3.29,3.01,4.16,3.42,2.63,0,0,3.5,11.1,136.2,58.1,0.627,1.1448,24.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00406,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,75,0,0,BASF Ingredients,0,10,0,15,WACKER & Co.,0,0,1.89,1.09,2.46,3.34,2.78,4.04,3.75,2.73,0,0,3.5,11.1,136.2,58.1,0.627,1.1448,24.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00407,Stirred_Plain,Plain,Plain,0.01,75,0,0,BASF Ingredients,0,20,0,5,WACKER & Co.,0,0,0.37,0.2,0.55,3.84,2.02,4.17,3.01,1.63,0,0,3.9,6.5,128.8,41.7,0.726,1.1772,37.41,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00408,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,65,0,0,BASF Ingredients,0,20,0,15,WACKER & Co.,0,0,1.87,1.12,2.45,3.4,2.9,4.77,4.02,2.51,0,0,3.5,11,136.2,57.9,0.803,1.3176,24.18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00409,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,65,0,0,BASF Ingredients,0,20,0,15,WACKER & Co.,0,0,1.7,1.09,2.46,4.43,2.69,4.76,3.99,2.38,0,0,3.5,11,136.2,57.9,0.803,1.3176,24.18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00410,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,65,0,0,BASF Ingredients,0,20,0,15,WACKER & Co.,0,0,1.97,1.16,2.43,4,3.04,4.53,4.11,2.54,0,0,3.5,11,136.2,57.9,0.803,1.3176,24.18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00411,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,65,0,0,BASF Ingredients,0,20,0,15,WACKER & Co.,0,0,2.08,1.07,2.44,2.81,2.96,4.98,4,2.62,0,0,3.5,11,136.2,57.9,0.803,1.3176,24.18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00412,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,65,0,0,BASF Ingredients,0,20,0,15,WACKER & Co.,0,0,2.12,1.13,2.44,3.34,3.03,4.77,4.05,2.56,0,0,3.5,11,136.2,57.9,0.803,1.3176,24.18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00413,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,65,0,0,BASF Ingredients,0,20,0,15,WACKER & Co.,0,0,1.84,1.12,2.45,2.98,3.08,4.64,4.13,2.63,0,0,3.5,11,136.2,57.9,0.803,1.3176,24.18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00414,Stirred_Plain,Plain,Plain,0.01,75,0,0,BASF Ingredients,0,10,0,15,WACKER & Co.,0,0,1.82,1.1,2.45,2.22,2.77,4.09,3.61,2.98,0,0,3.5,11.1,136.2,58.1,0.627,1.1448,24.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00415,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,65,0,0,BASF Ingredients,0,10,0,25,WACKER & Co.,0,0,4.91,2.5,4.98,1.81,3.34,4.17,4.2,4.12,0,0,3.1,15.5,143.8,74.3,0.704,1.2852,16.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00416,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,65,0,0,BASF Ingredients,0,10,0,25,WACKER & Co.,0,0,4.98,2.5,4.98,3.34,3.12,4.59,3.98,3.55,0,0,3.1,15.5,143.8,74.3,0.704,1.2852,16.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00417,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,65,0,0,BASF Ingredients,0,10,0,25,WACKER & Co.,0,0,4.82,2.41,4.98,2.56,3.22,4.31,4.04,3.86,0,0,3.1,15.5,143.8,74.3,0.704,1.2852,16.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00418,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,65,0,0,BASF Ingredients,0,10,0,25,WACKER & Co.,0,0,4.63,2.47,4.99,1.78,3.3,4.53,3.78,4.09,0,0,3.1,15.5,143.8,74.3,0.704,1.2852,16.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00419,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,65,0,0,BASF Ingredients,0,10,0,25,WACKER & Co.,0,0,4.56,2.44,4.99,2.6,3.47,4.24,3.97,3.9,0,0,3.1,15.5,143.8,74.3,0.704,1.2852,16.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00420,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,65,0,0,BASF Ingredients,0,10,0,25,WACKER & Co.,0,0,4.62,2.47,4.99,2.63,3.15,4.54,3.83,3.83,0,0,3.1,15.5,143.8,74.3,0.704,1.2852,16.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00421,Stirred_Plain,Plain,Plain,0.01,98.5,0,0,BASF Ingredients,0,1.5,0,0,DAIRY & Co.,0,0,0.07,0.03,0.01,0.47,0.27,0.25,0.58,0.84,0,0,4,4.5,125,34,0.32,0.72,47.06,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00422,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,88.5,0,0,BASF Ingredients,0,1.5,0,10,DAIRY & Co.,0,0,0.71,0.65,1.02,0.49,3.73,2.12,3.27,2.58,0,0,3.6,8.9,132.5,50.2,0.39,0.85,28.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00423,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,88.5,0,0,BASF Ingredients,0,1.5,0,10,DAIRY & Co.,0,0,0.47,0.64,1.02,0.27,3.98,1.96,2.94,2.31,0,0,3.6,8.9,132.5,50.2,0.39,0.85,28.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00424,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,88.5,0,0,BASF Ingredients,0,1.5,0,10,DAIRY & Co.,0,0,0.5,0.63,1.02,0.36,3.63,2.05,3.15,2.53,0,0,3.6,8.9,132.5,50.2,0.39,0.85,28.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00425,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,88.5,0,0,BASF Ingredients,0,1.5,0,10,DAIRY & Co.,0,0,0.54,0.59,1.02,0.57,3.62,2.11,3.04,2.57,0,0,3.6,8.9,132.5,50.2,0.39,0.85,28.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00426,Stirred_Flavored_Strawberry,Flavored,Strawberry,0.01,83.5,0,0,BASF Ingredients,0,1.5,0,10,DAIRY & Co.,5,0.001,0.64,1.38,1.03,1.69,3.78,2,2.93,2.57,0,0,3.4,13.7,126.2,68.5,0.42,0.89,19.85,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00427,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,88.5,0,0,BASF Ingredients,0,1.5,0,10,DAIRY & Co.,0,0,0.73,0.64,1.02,1.8,4.12,2.04,3.27,2.38,0,0,3.6,8.9,132.5,50.2,0.39,0.85,28.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00428,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,88.5,0,0,BASF Ingredients,0,1.5,0,10,DAIRY & Co.,0,0,0.62,0.64,1.03,0.45,3.61,2.07,3.2,2.59,0,0,3.6,8.9,132.5,50.2,0.39,0.85,28.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00429,Stirred_Flavored_Vanilla,Flavored,Vanilla,0.01,83.5,0,0,BASF Ingredients,0,1.5,0,10,DAIRY & Co.,5,0.001,0.66,1.31,1.03,1.68,3.43,2.17,3.06,2.74,0,0,3.4,13.7,126.2,68.5,0.42,0.89,19.85,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00430,Stirred_Plain,Plain,Plain,0.01,75,0,0,BASF Ingredients,0,25,0,0,DAIRY & Co.,0,0,0,0.02,0.01,3.37,0.03,2.05,1.61,0.85,0,0,4.2,4.2,125,33.5,0.7,1.1,50.15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00431,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,65,0,0,BASF Ingredients,0,25,0,10,DAIRY & Co.,0,0,0.59,0.63,1.02,3.23,3.86,3.72,4.1,2.18,0,0,3.8,8.7,132.5,49.7,0.77,1.23,30.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00432,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,65,0,0,BASF Ingredients,0,25,0,10,DAIRY & Co.,0,0,0.48,0.6,1.02,4.54,4.12,3.87,4.43,1.88,0,0,3.8,8.7,132.5,49.7,0.77,1.23,30.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00433,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,65,0,0,BASF Ingredients,0,25,0,10,DAIRY & Co.,0,0,0.54,0.6,1.03,4.73,3.51,3.82,4.76,1.98,0,0,3.8,8.7,132.5,49.7,0.77,1.23,30.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00434,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,65,0,0,BASF Ingredients,0,25,0,10,DAIRY & Co.,0,0,0.68,0.57,1.02,3.83,3.65,3.84,4.8,1.97,0,0,3.8,8.7,132.5,49.7,0.77,1.23,30.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00435,Stirred_Flavored_Strawberry,Flavored,Strawberry,0.01,65,0,0,BASF Ingredients,0,16,0,10,DAIRY & Co.,9,0.001,0.52,3.06,1.02,3.11,3.93,3.25,3.59,2.83,0,0,3.3,17.4,121.2,82.8,0.68,1.14,15.94,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00436,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,65,0,0,BASF Ingredients,0,25,0,10,DAIRY & Co.,0,0,0.77,0.59,1.03,3.23,3.5,3.76,4.74,2.15,0,0,3.8,8.7,132.5,49.7,0.77,1.23,30.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00437,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,65,0,0,BASF Ingredients,0,25,0,10,DAIRY & Co.,0,0,0.52,0.56,1.03,3.29,3.49,3.7,4.52,2.19,0,0,3.8,8.7,132.5,49.7,0.77,1.23,30.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00438,Stirred_Flavored_Vanilla,Flavored,Vanilla,0.01,65,0,0,BASF Ingredients,0,16,0,10,DAIRY & Co.,9,0.001,0.52,3.05,1.02,3.72,3.79,3.31,3.59,2.75,0,0,3.3,17.4,121.2,82.8,0.68,1.14,15.94,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00439,Stirred_Plain,Plain,Plain,0.01,85,0,0,BASF Ingredients,0,10,5,0,DAIRY & Co.,0,0,0.17,0.35,0.31,2.34,2.81,2.2,2.64,2.16,0,0,3.9,7.5,128.8,45.3,0.47,0.88,34.44,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00440,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,75,0,0,BASF Ingredients,0,10,15,0,DAIRY & Co.,0,0,0.85,2,1.29,2.18,3.72,2.96,3.28,2.97,0,0,3.5,13.6,136.2,68.3,0.49,0.91,20.5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00441,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,75,0,0,BASF Ingredients,0,10,15,0,DAIRY & Co.,0,0,1.07,2.05,1.29,1.92,3.59,2.73,3.66,3.17,0,0,3.5,13.6,136.2,68.3,0.49,0.91,20.5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00442,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,75,0,0,BASF Ingredients,0,10,15,0,DAIRY & Co.,0,0,0.77,2.04,1.29,2.36,3.58,2.81,3.37,2.95,0,0,3.5,13.6,136.2,68.3,0.49,0.91,20.5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00443,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,75,0,0,BASF Ingredients,0,10,15,0,DAIRY & Co.,0,0,0.75,2.04,1.29,2.21,3.76,2.81,3.53,3.01,0,0,3.5,13.6,136.2,68.3,0.49,0.91,20.5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00444,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,75,0,0,BASF Ingredients,0,10,15,0,DAIRY & Co.,0,0,0.81,1.97,1.29,2.75,4.02,2.77,3.55,2.72,0,0,3.5,13.6,136.2,68.3,0.49,0.91,20.5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00445,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,75,0,0,BASF Ingredients,0,10,15,0,DAIRY & Co.,0,0,0.77,2.05,1.29,2.56,3.73,2.89,3.31,2.83,0,0,3.5,13.6,136.2,68.3,0.49,0.91,20.5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00446,Stirred_Plain,Plain,Plain,0.01,75,0,0,BASF Ingredients,0,20,5,0,DAIRY & Co.,0,0,0.39,0.32,0.31,4.01,2.83,2.74,3.05,2.04,0,0,3.9,7.4,128.8,45.1,0.63,1.04,34.59,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00447,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,65,0,0,BASF Ingredients,0,20,15,0,DAIRY & Co.,0,0,0.74,2.02,1.28,3.86,3.5,3.37,3.98,2.7,0,0,3.5,13.5,136.2,68.1,0.65,1.07,20.56,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00448,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,65,0,0,BASF Ingredients,0,20,15,0,DAIRY & Co.,0,0,0.78,1.98,1.29,3.45,3.82,3.46,4.2,2.63,0,0,3.5,13.5,136.2,68.1,0.65,1.07,20.56,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00449,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,65,0,0,BASF Ingredients,0,20,15,0,DAIRY & Co.,0,0,0.83,2.02,1.29,3.84,3.71,3.49,4.39,2.58,0,0,3.5,13.5,136.2,68.1,0.65,1.07,20.56,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00450,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,65,0,0,BASF Ingredients,0,20,15,0,DAIRY & Co.,0,0,0.77,1.97,1.29,3.51,3.52,3.53,3.88,2.69,0,0,3.5,13.5,136.2,68.1,0.65,1.07,20.56,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00451,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,65,0,0,BASF Ingredients,0,20,15,0,DAIRY & Co.,0,0,1.08,1.97,1.28,3.62,3.69,3.31,3.96,2.68,0,0,3.5,13.5,136.2,68.1,0.65,1.07,20.56,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00452,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,65,0,0,BASF Ingredients,0,20,15,0,DAIRY & Co.,0,0,0.99,2.02,1.29,3.28,4.02,3.48,3.99,2.64,0,0,3.5,13.5,136.2,68.1,0.65,1.07,20.56,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00453,Stirred_Plain,Plain,Plain,0.01,75,0,0,BASF Ingredients,0,10,15,0,DAIRY & Co.,0,0,1.02,1.97,1.28,1.9,3.91,2.76,3.75,3.09,0,0,3.5,13.6,136.2,68.3,0.49,0.91,20.5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00454,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,65,0,0,BASF Ingredients,0,10,25,0,DAIRY & Co.,0,0,2.39,4.99,2.49,2.62,4.24,3.12,4.22,2.98,0,0,3.1,19.8,143.8,91.3,0.51,0.94,13.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00455,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,65,0,0,BASF Ingredients,0,10,25,0,DAIRY & Co.,0,0,2.16,4.97,2.5,3.48,4.39,3.19,4.48,2.62,0,0,3.1,19.8,143.8,91.3,0.51,0.94,13.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00456,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,65,0,0,BASF Ingredients,0,10,25,0,DAIRY & Co.,0,0,2.2,4.96,2.5,1.94,4.37,3.2,4.01,3.16,0,0,3.1,19.8,143.8,91.3,0.51,0.94,13.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00457,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,65,0,0,BASF Ingredients,0,10,25,0,DAIRY & Co.,0,0,2.18,4.94,2.5,2.26,3.83,3.12,3.75,3.18,0,0,3.1,19.8,143.8,91.3,0.51,0.94,13.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00458,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,65,0,0,BASF Ingredients,0,10,25,0,DAIRY & Co.,0,0,2.27,4.98,2.49,1.82,4.26,3.05,3.93,3.25,0,0,3.1,19.8,143.8,91.3,0.51,0.94,13.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00459,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,65,0,0,BASF Ingredients,0,10,25,0,DAIRY & Co.,0,0,2.27,4.91,2.5,1.75,4.26,3.15,4.1,3.26,0,0,3.1,19.8,143.8,91.3,0.51,0.94,13.58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00460,Stirred_Plain,Plain,Plain,0.01,85,0,0,BASF Ingredients,0,10,0,5,DAIRY & Co.,0,0,0.12,0.23,0.39,2.75,3.19,2.42,2.81,2.13,0,0,3.9,6.6,128.8,41.9,0.5,0.93,37.23,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00461,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,75,0,0,BASF Ingredients,0,10,0,15,DAIRY & Co.,0,0,1.1,1.14,1.81,2.94,4.43,3.28,4.03,2.42,0,0,3.5,11.1,136.2,58.1,0.57,1.06,24.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00462,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,75,0,0,BASF Ingredients,0,10,0,15,DAIRY & Co.,0,0,1.11,1.06,1.81,3.11,4.61,3.26,4.51,2.25,0,0,3.5,11.1,136.2,58.1,0.57,1.06,24.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00463,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,75,0,0,BASF Ingredients,0,10,0,15,DAIRY & Co.,0,0,1.26,1.09,1.81,2.95,3.83,3.36,4.48,2.56,0,0,3.5,11.1,136.2,58.1,0.57,1.06,24.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00464,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,75,0,0,BASF Ingredients,0,10,0,15,DAIRY & Co.,0,0,1.22,1.16,1.81,1.94,4.26,3.26,3.97,2.82,0,0,3.5,11.1,136.2,58.1,0.57,1.06,24.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00465,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,75,0,0,BASF Ingredients,0,10,0,15,DAIRY & Co.,0,0,1.08,1.12,1.81,3.49,4.31,3.34,3.88,2.31,0,0,3.5,11.1,136.2,58.1,0.57,1.06,24.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00466,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,75,0,0,BASF Ingredients,0,10,0,15,DAIRY & Co.,0,0,1.24,1.08,1.81,2.19,4,3.19,4.47,2.75,0,0,3.5,11.1,136.2,58.1,0.57,1.06,24.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00467,Stirred_Plain,Plain,Plain,0.01,75,0,0,BASF Ingredients,0,20,0,5,DAIRY & Co.,0,0,0.22,0.25,0.4,3.41,2.91,3.17,3.71,2.27,0,0,3.9,6.5,128.8,41.7,0.66,1.09,37.41,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00468,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,65,0,0,BASF Ingredients,0,20,0,15,DAIRY & Co.,0,0,1.21,1.15,1.81,2.94,4.38,3.9,4.48,2.25,0,0,3.5,11,136.2,57.9,0.73,1.22,24.18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00469,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,65,0,0,BASF Ingredients,0,20,0,15,DAIRY & Co.,0,0,1.11,1.13,1.81,4.31,3.92,3.67,4.88,2.18,0,0,3.5,11,136.2,57.9,0.73,1.22,24.18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00470,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,65,0,0,BASF Ingredients,0,20,0,15,DAIRY & Co.,0,0,1.27,1.15,1.8,3.59,4.33,3.64,4.7,2.2,0,0,3.5,11,136.2,57.9,0.73,1.22,24.18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00471,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,65,0,0,BASF Ingredients,0,20,0,15,DAIRY & Co.,0,0,1.35,1.15,1.8,3.11,4.37,3.85,4.87,2.14,0,0,3.5,11,136.2,57.9,0.73,1.22,24.18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00472,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,65,0,0,BASF Ingredients,0,20,0,15,DAIRY & Co.,0,0,1.38,1.09,1.81,4.54,4.53,3.79,4.73,2,0,0,3.5,11,136.2,57.9,0.73,1.22,24.18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00473,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,65,0,0,BASF Ingredients,0,20,0,15,DAIRY & Co.,0,0,1.19,1.12,1.8,3.92,4.32,3.77,5,2.02,0,0,3.5,11,136.2,57.9,0.73,1.22,24.18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00474,Stirred_Plain,Plain,Plain,0.01,75,0,0,BASF Ingredients,0,10,0,15,DAIRY & Co.,0,0,1.19,1.13,1.81,1.95,4,3.32,4.23,2.88,0,0,3.5,11.1,136.2,58.1,0.57,1.06,24.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00475,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,65,0,0,BASF Ingredients,0,10,0,25,DAIRY & Co.,0,0,3.21,2.45,3.68,2.66,4.64,3.39,4.96,3.68,0,0,3.1,15.5,143.8,74.3,0.64,1.19,16.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
